step,time,alive
0,0,3664
1,1,3645
2,2,3567
3,3,3486
4,4,3447
5,5,3415
6,6,3370
7,7,3338
8,8,3305
9,9,3279
10,10,3256
11,11,3230
12,12,3205
13,13,3184
14,14,3164
15,15,3144
16,16,3123
17,17,3097
18,18,3076
19,19,3054
20,20,3031
21,21,3009
22,22,2985
23,23,2969
24,24,2944
25,25,2920
26,26,2898
27,27,2882
28,28,2860
29,29,2838
30,30,2823
31,31,2798
32,32,2773
33,33,2747
34,34,2729
35,35,2704
36,36,2677
37,37,2646
38,38,2622
39,39,2600
40,40,2571
41,41,2555
42,42,2531
43,43,2512
44,44,2491
45,45,2471
46,46,2455
47,47,2432
48,48,2414
49,49,2390
50,50,2368
51,51,2341
52,52,2311
53,53,2290
54,54,2268
55,55,2248
56,56,2221
57,57,2204
58,58,2183
59,59,2161
60,60,2136
61,61,2110
62,62,2092
63,63,2066
64,64,2042
65,65,2021
66,66,1997
67,67,1975
68,68,1959
69,69,1939
70,70,1916
71,71,1895
72,72,1875
73,73,1859
74,74,1838
75,75,1825
76,76,1802
77,77,1783
78,78,1763
79,79,1747
80,80,1726
81,81,1708
82,82,1692
83,83,1672
84,84,1655
85,85,1635
86,86,1612
87,87,1597
88,88,1575
89,89,1556
90,90,1542
91,91,1526
92,92,1512
93,93,1493
94,94,1473
95,95,1453
96,96,1437
97,97,1421
98,98,1399
99,99,1379
100,100,1364
101,101,1345
102,102,1326
103,103,1308
104,104,1288
105,105,1272
106,106,1257
107,107,1234
108,108,1216
109,109,1197
110,110,1184
111,111,1170
112,112,1151
113,113,1134
114,114,1115
115,115,1100
116,116,1083
117,117,1065
118,118,1050
119,119,1035
120,120,1018
121,121,1002
122,122,985
123,123,967
124,124,945
125,125,926
126,126,909
127,127,893
128,128,875
129,129,856
130,130,840
131,131,822
132,132,800
133,133,780
134,134,759
135,135,738
136,136,721
137,137,701
138,138,682
139,139,664
140,140,650
141,141,631
142,142,611
143,143,593
144,144,579
145,145,560
146,146,541
147,147,525
148,148,510
149,149,496
150,150,478
151,151,460
152,152,446
153,153,432
154,154,414
155,155,400
156,156,384
157,157,370
158,158,352
159,159,341
160,160,323
161,161,312
162,162,297
163,163,282
164,164,267
165,165,254
166,166,243
167,167,233
168,168,221
169,169,207
170,170,198
171,171,185
172,172,172
173,173,164
174,174,157
175,175,150
176,176,142
177,177,132
178,178,126
179,179,117
180,180,108
181,181,104
182,182,97
183,183,92
184,184,88
185,185,83
186,186,79
187,187,76
188,188,70
189,189,67
190,190,63
191,191,61
192,192,56
193,193,53
194,194,48
195,195,45
196,196,41
197,197,37
198,198,35
199,199,30
200,200,28
201,201,23
202,202,21
203,203,19
204,204,18
205,205,16
206,206,14
207,207,11
208,208,10
209,209,8
210,210,6
211,211,5
