step,time,alive
0,0,5665
1,1,5632
2,2,5519
3,3,5404
4,4,5324
5,5,5271
6,6,5214
7,7,5168
8,8,5121
9,9,5075
10,10,5033
11,11,5001
12,12,4964
13,13,4941
14,14,4912
15,15,4877
16,16,4844
17,17,4819
18,18,4791
19,19,4759
20,20,4734
21,21,4708
22,22,4679
23,23,4642
24,24,4616
25,25,4587
26,26,4559
27,27,4535
28,28,4510
29,29,4482
30,30,4462
31,31,4428
32,32,4408
33,33,4382
34,34,4353
35,35,4321
36,36,4290
37,37,4260
38,38,4232
39,39,4209
40,40,4180
41,41,4161
42,42,4133
43,43,4108
44,44,4084
45,45,4057
46,46,4034
47,47,4014
48,48,3992
49,49,3973
50,50,3953
51,51,3927
52,52,3902
53,53,3878
54,54,3853
55,55,3831
56,56,3806
57,57,3781
58,58,3761
59,59,3738
60,60,3714
61,61,3685
62,62,3660
63,63,3638
64,64,3615
65,65,3591
66,66,3570
67,67,3554
68,68,3529
69,69,3508
70,70,3489
71,71,3470
72,72,3444
73,73,3425
74,74,3401
75,75,3380
76,76,3359
77,77,3339
78,78,3321
79,79,3300
80,80,3281
81,81,3261
82,82,3247
83,83,3230
84,84,3214
85,85,3200
86,86,3186
87,87,3170
88,88,3160
89,89,3146
90,90,3134
91,91,3123
92,92,3105
93,93,3092
94,94,3074
95,95,3060
96,96,3046
97,97,3030
98,98,3019
99,99,3003
100,100,2990
101,101,2972
102,102,2956
103,103,2942
104,104,2927
105,105,2914
106,106,2897
107,107,2884
108,108,2868
109,109,2848
110,110,2834
111,111,2819
112,112,2804
113,113,2788
114,114,2770
115,115,2754
116,116,2739
117,117,2720
118,118,2707
119,119,2690
120,120,2678
121,121,2659
122,122,2646
123,123,2633
124,124,2615
125,125,2601
126,126,2586
127,127,2570
128,128,2554
129,129,2539
130,130,2524
131,131,2510
132,132,2497
133,133,2485
134,134,2470
135,135,2458
136,136,2440
137,137,2425
138,138,2411
139,139,2397
140,140,2384
141,141,2374
142,142,2356
143,143,2342
144,144,2331
145,145,2314
146,146,2301
147,147,2286
148,148,2272
149,149,2254
150,150,2240
151,151,2227
152,152,2213
153,153,2196
154,154,2179
155,155,2162
156,156,2142
157,157,2126
158,158,2109
159,159,2099
160,160,2081
161,161,2065
162,162,2053
163,163,2040
164,164,2027
165,165,2008
166,166,1997
167,167,1980
168,168,1967
169,169,1952
170,170,1941
171,171,1922
172,172,1913
173,173,1895
174,174,1879
175,175,1867
176,176,1850
177,177,1835
178,178,1821
179,179,1806
180,180,1792
181,181,1778
182,182,1764
183,183,1750
184,184,1734
185,185,1722
186,186,1710
187,187,1697
188,188,1684
189,189,1668
190,190,1655
191,191,1640
192,192,1628
193,193,1611
194,194,1596
195,195,1580
196,196,1564
197,197,1552
198,198,1538
199,199,1522
200,200,1511
201,201,1494
202,202,1479
203,203,1465
204,204,1447
205,205,1434
206,206,1419
207,207,1405
208,208,1391
209,209,1378
210,210,1365
211,211,1352
212,212,1341
213,213,1327
214,214,1314
215,215,1302
216,216,1289
217,217,1277
218,218,1264
219,219,1255
220,220,1246
221,221,1236
222,222,1226
223,223,1219
224,224,1209
225,225,1202
226,226,1192
227,227,1183
228,228,1174
229,229,1168
230,230,1157
231,231,1149
232,232,1142
233,233,1132
234,234,1124
235,235,1117
236,236,1111
237,237,1102
238,238,1096
239,239,1087
240,240,1081
241,241,1075
242,242,1066
243,243,1060
244,244,1051
245,245,1042
246,246,1035
247,247,1031
248,248,1022
249,249,1016
250,250,1008
251,251,998
252,252,991
253,253,985
254,254,976
255,255,966
256,256,961
257,257,952
258,258,942
259,259,933
260,260,924
261,261,918
262,262,910
263,263,901
264,264,893
265,265,887
266,266,882
267,267,872
268,268,866
269,269,858
270,270,851
271,271,845
272,272,840
273,273,834
274,274,828
275,275,822
276,276,815
277,277,810
278,278,806
279,279,798
280,280,793
281,281,789
282,282,784
283,283,781
284,284,776
285,285,769
286,286,764
287,287,759
288,288,753
289,289,750
290,290,743
291,291,739
292,292,733
293,293,729
294,294,725
295,295,721
296,296,717
297,297,711
298,298,705
299,299,702
300,300,696
301,301,691
302,302,688
303,303,680
304,304,674
305,305,671
306,306,666
307,307,661
308,308,656
309,309,649
310,310,644
311,311,639
312,312,633
313,313,629
314,314,623
315,315,617
316,316,614
317,317,609
318,318,606
319,319,601
320,320,596
321,321,590
322,322,587
323,323,583
324,324,576
325,325,572
326,326,568
327,327,562
328,328,558
329,329,553
330,330,549
331,331,544
332,332,540
333,333,533
334,334,529
335,335,523
336,336,517
337,337,513
338,338,507
339,339,502
340,340,495
341,341,489
342,342,484
343,343,479
344,344,471
345,345,465
346,346,460
347,347,456
348,348,453
349,349,447
350,350,442
351,351,437
352,352,432
353,353,426
354,354,422
355,355,416
356,356,414
357,357,410
358,358,403
359,359,398
360,360,393
361,361,387
362,362,383
363,363,377
364,364,372
365,365,368
366,366,366
367,367,364
368,368,359
369,369,356
370,370,353
371,371,350
372,372,344
373,373,341
374,374,336
375,375,332
376,376,329
377,377,327
378,378,323
379,379,319
380,380,317
381,381,315
382,382,311
383,383,307
384,384,304
385,385,302
386,386,299
387,387,295
388,388,292
389,389,289
390,390,286
391,391,285
392,392,281
393,393,279
394,394,276
395,395,271
396,396,268
397,397,267
398,398,264
399,399,262
400,400,258
401,401,253
402,402,249
403,403,246
404,404,242
405,405,241
406,406,238
407,407,234
408,408,230
409,409,227
410,410,225
411,411,220
412,412,217
413,413,215
414,414,211
415,415,209
416,416,205
417,417,201
418,418,196
419,419,193
420,420,189
421,421,185
422,422,182
423,423,178
424,424,174
425,425,170
426,426,165
427,427,162
428,428,160
429,429,157
430,430,155
431,431,151
432,432,147
433,433,144
434,434,141
435,435,137
436,436,136
437,437,132
438,438,130
439,439,127
440,440,123
441,441,123
442,442,120
443,443,117
444,444,114
445,445,112
446,446,108
447,447,106
448,448,104
449,449,101
450,450,98
451,451,95
452,452,93
453,453,90
454,454,86
455,455,83
456,456,80
457,457,77
458,458,74
459,459,71
460,460,70
461,461,66
462,462,62
463,463,60
464,464,56
465,465,52
466,466,51
467,467,45
468,468,43
469,469,40
470,470,36
471,471,34
472,472,32
473,473,29
474,474,27
475,475,25
476,476,24
477,477,21
478,478,19
479,479,18
480,480,15
481,481,12
482,482,9
483,483,7
484,484,6
485,485,6
486,486,5
