step,time,alive
0,0,43242
1,1,43074
2,2,42604
3,3,41963
4,4,41520
5,5,41351
6,6,41226
7,7,41111
8,8,40989
9,9,40861
10,10,40718
11,11,40585
12,12,40464
13,13,40354
14,14,40238
15,15,40131
16,16,40022
17,17,39911
18,18,39803
19,19,39702
20,20,39603
21,21,39495
22,22,39398
23,23,39292
24,24,39198
25,25,39090
26,26,38996
27,27,38889
28,28,38778
29,29,38687
30,30,38587
31,31,38484
32,32,38378
33,33,38276
34,34,38189
35,35,38093
36,36,37997
37,37,37908
38,38,37823
39,39,37732
40,40,37638
41,41,37541
42,42,37456
43,43,37361
44,44,37265
45,45,37176
46,46,37082
47,47,37000
48,48,36905
49,49,36820
50,50,36733
51,51,36645
52,52,36548
53,53,36458
54,54,36372
55,55,36284
56,56,36201
57,57,36114
58,58,36023
59,59,35938
60,60,35856
61,61,35766
62,62,35673
63,63,35586
64,64,35490
65,65,35378
66,66,35253
67,67,35139
68,68,35010
69,69,34878
70,70,34756
71,71,34624
72,72,34521
73,73,34397
74,74,34295
75,75,34189
76,76,34076
77,77,33969
78,78,33872
79,79,33775
80,80,33675
81,81,33598
82,82,33497
83,83,33412
84,84,33329
85,85,33243
86,86,33157
87,87,33068
88,88,33001
89,89,32919
90,90,32842
91,91,32760
92,92,32696
93,93,32615
94,94,32548
95,95,32472
96,96,32397
97,97,32322
98,98,32249
99,99,32176
100,100,32096
101,101,32024
102,102,31940
103,103,31877
104,104,31806
105,105,31728
106,106,31651
107,107,31587
108,108,31508
109,109,31443
110,110,31366
111,111,31303
112,112,31233
113,113,31166
114,114,31096
115,115,31031
116,116,30962
117,117,30896
118,118,30815
119,119,30750
120,120,30680
121,121,30615
122,122,30543
123,123,30464
124,124,30383
125,125,30310
126,126,30237
127,127,30162
128,128,30090
129,129,30025
130,130,29957
131,131,29892
132,132,29820
133,133,29755
134,134,29685
135,135,29625
136,136,29556
137,137,29484
138,138,29426
139,139,29365
140,140,29304
141,141,29234
142,142,29173
143,143,29106
144,144,29047
145,145,28989
146,146,28927
147,147,28866
148,148,28802
149,149,28747
150,150,28682
151,151,28629
152,152,28564
153,153,28513
154,154,28460
155,155,28399
156,156,28337
157,157,28281
158,158,28224
159,159,28165
160,160,28104
161,161,28041
162,162,27989
163,163,27925
164,164,27865
165,165,27809
166,166,27756
167,167,27686
168,168,27630
169,169,27575
170,170,27513
171,171,27460
172,172,27396
173,173,27344
174,174,27278
175,175,27222
176,176,27163
177,177,27101
178,178,27047
179,179,26983
180,180,26932
181,181,26878
182,182,26819
183,183,26759
184,184,26683
185,185,26606
186,186,26529
187,187,26444
188,188,26377
189,189,26308
190,190,26241
191,191,26179
192,192,26112
193,193,26046
194,194,25981
195,195,25917
196,196,25852
197,197,25794
198,198,25723
199,199,25659
200,200,25598
201,201,25533
202,202,25479
203,203,25407
204,204,25349
205,205,25289
206,206,25223
207,207,25160
208,208,25100
209,209,25024
210,210,24965
211,211,24907
212,212,24840
213,213,24777
214,214,24722
215,215,24662
216,216,24607
217,217,24545
218,218,24489
219,219,24431
220,220,24376
221,221,24309
222,222,24247
223,223,24195
224,224,24139
225,225,24072
226,226,24016
227,227,23947
228,228,23894
229,229,23831
230,230,23777
231,231,23719
232,232,23660
233,233,23598
234,234,23547
235,235,23497
236,236,23432
237,237,23375
238,238,23317
239,239,23259
240,240,23194
241,241,23139
242,242,23091
243,243,23033
244,244,22959
245,245,22889
246,246,22820
247,247,22759
248,248,22702
249,249,22640
250,250,22585
251,251,22528
252,252,22459
253,253,22407
254,254,22351
255,255,22296
256,256,22237
257,257,22179
258,258,22123
259,259,22074
260,260,22031
261,261,21981
262,262,21936
263,263,21886
264,264,21833
265,265,21791
266,266,21745
267,267,21696
268,268,21662
269,269,21609
270,270,21568
271,271,21520
272,272,21474
273,273,21431
274,274,21385
275,275,21342
276,276,21301
277,277,21253
278,278,21213
279,279,21166
280,280,21124
281,281,21074
282,282,21032
283,283,20985
284,284,20939
285,285,20890
286,286,20842
287,287,20800
288,288,20753
289,289,20709
290,290,20653
291,291,20607
292,292,20566
293,293,20516
294,294,20475
295,295,20427
296,296,20375
297,297,20332
298,298,20285
299,299,20238
300,300,20191
301,301,20144
302,302,20100
303,303,20051
304,304,19997
305,305,19952
306,306,19900
307,307,19849
308,308,19808
309,309,19768
310,310,19723
311,311,19671
312,312,19626
313,313,19573
314,314,19524
315,315,19476
316,316,19424
317,317,19375
318,318,19318
319,319,19273
320,320,19219
321,321,19174
322,322,19129
323,323,19070
324,324,19026
325,325,18974
326,326,18924
327,327,18875
328,328,18825
329,329,18776
330,330,18726
331,331,18675
332,332,18621
333,333,18569
334,334,18520
335,335,18471
336,336,18419
337,337,18366
338,338,18318
339,339,18263
340,340,18223
341,341,18162
342,342,18117
343,343,18073
344,344,18024
345,345,17977
346,346,17929
347,347,17883
348,348,17833
349,349,17793
350,350,17748
351,351,17700
352,352,17656
353,353,17611
354,354,17567
355,355,17521
356,356,17467
357,357,17428
358,358,17383
359,359,17335
360,360,17293
361,361,17247
362,362,17194
363,363,17153
364,364,17094
365,365,17043
366,366,16986
367,367,16943
368,368,16888
369,369,16841
370,370,16798
371,371,16746
372,372,16695
373,373,16652
374,374,16610
375,375,16566
376,376,16519
377,377,16480
378,378,16433
379,379,16396
380,380,16353
381,381,16314
382,382,16273
383,383,16234
384,384,16201
385,385,16161
386,386,16128
387,387,16095
388,388,16053
389,389,16014
390,390,15977
391,391,15942
392,392,15891
393,393,15860
394,394,15823
395,395,15784
396,396,15744
397,397,15708
