step,time,alive
0,0,2353
1,1,2335
2,2,2275
3,3,2225
4,4,2190
5,5,2159
6,6,2130
7,7,2106
8,8,2081
9,9,2058
10,10,2037
11,11,2020
12,12,2005
13,13,1993
14,14,1975
15,15,1961
16,16,1942
17,17,1925
18,18,1904
19,19,1888
20,20,1875
21,21,1859
22,22,1839
23,23,1823
24,24,1804
25,25,1785
26,26,1772
27,27,1756
28,28,1748
29,29,1729
30,30,1716
31,31,1700
32,32,1686
33,33,1674
34,34,1656
35,35,1638
36,36,1621
37,37,1608
38,38,1587
39,39,1567
40,40,1549
41,41,1529
42,42,1514
43,43,1494
44,44,1482
45,45,1471
46,46,1452
47,47,1439
48,48,1424
49,49,1409
50,50,1392
51,51,1378
52,52,1364
53,53,1350
54,54,1333
55,55,1317
56,56,1306
57,57,1294
58,58,1284
59,59,1263
60,60,1251
61,61,1238
62,62,1225
63,63,1218
64,64,1205
65,65,1199
66,66,1187
67,67,1174
68,68,1159
69,69,1150
70,70,1137
71,71,1123
72,72,1109
73,73,1096
74,74,1088
75,75,1074
76,76,1065
77,77,1059
78,78,1046
79,79,1037
80,80,1029
81,81,1018
82,82,1012
83,83,1000
84,84,991
85,85,981
86,86,973
87,87,962
88,88,954
89,89,942
90,90,938
91,91,926
92,92,916
93,93,906
94,94,897
95,95,883
96,96,875
97,97,862
98,98,851
99,99,840
100,100,838
101,101,828
102,102,824
103,103,816
104,104,805
105,105,793
106,106,785
107,107,772
108,108,760
109,109,753
110,110,742
111,111,730
112,112,721
113,113,709
114,114,700
115,115,688
116,116,678
117,117,664
118,118,655
119,119,644
120,120,637
121,121,625
122,122,616
123,123,606
124,124,601
125,125,588
126,126,579
127,127,570
128,128,559
129,129,546
130,130,536
131,131,527
132,132,513
133,133,503
134,134,493
135,135,484
136,136,474
137,137,463
138,138,455
139,139,443
140,140,436
141,141,423
142,142,414
143,143,403
144,144,389
145,145,379
146,146,367
147,147,356
148,148,344
149,149,335
150,150,325
151,151,317
152,152,307
153,153,299
154,154,288
155,155,281
156,156,268
157,157,258
158,158,249
159,159,240
160,160,232
161,161,224
162,162,215
163,163,209
164,164,200
165,165,194
166,166,187
167,167,180
168,168,172
169,169,167
170,170,161
171,171,157
172,172,150
173,173,143
174,174,136
175,175,130
176,176,126
177,177,119
178,178,116
179,179,112
180,180,106
181,181,101
182,182,94
183,183,92
184,184,86
185,185,79
186,186,66
187,187,57
188,188,51
189,189,46
190,190,41
191,191,34
192,192,32
193,193,29
194,194,26
195,195,26
196,196,24
197,197,21
198,198,20
199,199,18
200,200,16
201,201,15
202,202,14
203,203,11
204,204,11
205,205,8
206,206,8
207,207,7
208,208,5
209,209,3
