step,time,alive
0,0,860
1,1,854
2,2,841
3,3,764
4,4,677
5,5,637
6,6,613
7,7,604
8,8,600
9,9,596
10,10,592
11,11,589
12,12,584
13,13,579
14,14,575
15,15,570
16,16,567
17,17,564
18,18,559
19,19,554
20,20,550
21,21,545
22,22,542
23,23,537
24,24,534
25,25,531
26,26,526
27,27,522
28,28,517
29,29,514
30,30,510
31,31,506
32,32,501
33,33,497
34,34,494
35,35,489
36,36,485
37,37,482
38,38,477
39,39,473
40,40,469
41,41,466
42,42,462
43,43,459
44,44,454
45,45,449
46,46,446
47,47,442
48,48,438
49,49,434
50,50,431
51,51,427
52,52,423
53,53,418
54,54,414
55,55,410
56,56,407
57,57,403
58,58,398
59,59,394
60,60,391
61,61,386
62,62,381
63,63,378
64,64,375
65,65,371
66,66,368
67,67,364
68,68,359
69,69,356
70,70,351
71,71,348
72,72,344
73,73,339
74,74,335
75,75,331
76,76,328
77,77,324
78,78,320
79,79,316
80,80,312
81,81,308
82,82,305
83,83,301
84,84,297
85,85,293
86,86,289
87,87,285
88,88,281
89,89,277
90,90,274
91,91,269
92,92,264
93,93,262
94,94,256
95,95,253
96,96,250
97,97,247
98,98,242
99,99,238
100,100,234
101,101,232
102,102,227
103,103,222
104,104,219
105,105,215
106,106,210
107,107,208
108,108,203
109,109,200
110,110,195
111,111,191
112,112,189
113,113,184
114,114,180
115,115,176
116,116,171
117,117,168
118,118,163
119,119,161
120,120,155
121,121,152
122,122,148
123,123,143
124,124,141
125,125,136
126,126,132
127,127,129
128,128,125
129,129,122
130,130,118
131,131,113
132,132,109
133,133,107
134,134,103
135,135,99
136,136,94
137,137,90
138,138,87
139,139,82
140,140,77
141,141,75
142,142,72
143,143,67
144,144,64
145,145,59
146,146,57
147,147,52
148,148,47
149,149,44
150,150,40
151,151,37
152,152,33
153,153,29
154,154,26
155,155,22
156,156,18
157,157,16
158,158,14
159,159,11
160,160,7
161,161,5
162,162,4
163,163,2
