step,time,alive
0,0,4404
1,1,4381
2,2,4307
3,3,4228
4,4,4187
5,5,4156
6,6,4119
7,7,4096
8,8,4062
9,9,4038
10,10,4011
11,11,3989
12,12,3961
13,13,3937
14,14,3919
15,15,3901
16,16,3882
17,17,3856
18,18,3834
19,19,3814
20,20,3790
21,21,3765
22,22,3743
23,23,3724
24,24,3698
25,25,3677
26,26,3657
27,27,3635
28,28,3612
29,29,3591
30,30,3571
31,31,3556
32,32,3534
33,33,3513
34,34,3486
35,35,3464
36,36,3442
37,37,3412
38,38,3390
39,39,3364
40,40,3339
41,41,3314
42,42,3291
43,43,3263
44,44,3236
45,45,3212
46,46,3186
47,47,3165
48,48,3143
49,49,3120
50,50,3099
51,51,3072
52,52,3053
53,53,3028
54,54,3001
55,55,2979
56,56,2949
57,57,2929
58,58,2905
59,59,2885
60,60,2863
61,61,2842
62,62,2818
63,63,2796
64,64,2762
65,65,2738
66,66,2711
67,67,2685
68,68,2662
69,69,2640
70,70,2622
71,71,2601
72,72,2578
73,73,2559
74,74,2538
75,75,2516
76,76,2497
77,77,2479
78,78,2461
79,79,2439
80,80,2416
81,81,2395
82,82,2375
83,83,2356
84,84,2337
85,85,2318
86,86,2297
87,87,2275
88,88,2255
89,89,2237
90,90,2216
91,91,2195
92,92,2173
93,93,2158
94,94,2141
95,95,2119
96,96,2103
97,97,2082
98,98,2064
99,99,2049
100,100,2029
101,101,2012
102,102,1995
103,103,1979
104,104,1958
105,105,1939
106,106,1917
107,107,1895
108,108,1876
109,109,1855
110,110,1839
111,111,1821
112,112,1801
113,113,1785
114,114,1762
115,115,1744
116,116,1722
117,117,1702
118,118,1687
119,119,1668
120,120,1649
121,121,1631
122,122,1612
123,123,1593
124,124,1572
125,125,1554
126,126,1532
127,127,1515
128,128,1490
129,129,1473
130,130,1452
131,131,1431
132,132,1409
133,133,1389
134,134,1371
135,135,1348
136,136,1327
137,137,1304
138,138,1285
139,139,1266
140,140,1243
141,141,1226
142,142,1208
143,143,1186
144,144,1169
145,145,1144
146,146,1126
147,147,1105
148,148,1088
149,149,1072
150,150,1051
151,151,1035
152,152,1013
153,153,1000
154,154,980
155,155,955
156,156,940
157,157,919
158,158,906
159,159,882
160,160,859
161,161,841
162,162,828
163,163,809
164,164,792
165,165,772
166,166,750
167,167,734
168,168,721
169,169,700
170,170,680
171,171,661
172,172,647
173,173,627
174,174,606
175,175,590
176,176,572
177,177,553
178,178,539
179,179,522
180,180,506
181,181,495
182,182,481
183,183,464
184,184,454
185,185,441
186,186,431
187,187,417
188,188,407
189,189,397
190,190,387
191,191,375
192,192,361
193,193,354
194,194,345
195,195,335
196,196,326
197,197,317
198,198,305
199,199,298
200,200,290
201,201,283
202,202,274
203,203,268
204,204,261
205,205,253
206,206,246
207,207,242
208,208,236
209,209,229
210,210,222
211,211,216
212,212,208
213,213,202
214,214,196
215,215,191
216,216,185
217,217,181
218,218,174
219,219,170
220,220,165
221,221,159
222,222,154
223,223,147
224,224,143
225,225,137
226,226,134
227,227,129
228,228,125
229,229,121
230,230,118
231,231,116
232,232,112
233,233,108
234,234,106
235,235,102
236,236,98
237,237,95
238,238,93
239,239,89
240,240,87
241,241,83
242,242,79
243,243,77
244,244,73
245,245,71
246,246,67
247,247,65
248,248,62
249,249,60
250,250,58
251,251,55
252,252,53
253,253,51
254,254,48
255,255,46
256,256,44
257,257,41
258,258,40
259,259,38
260,260,36
261,261,33
262,262,31
263,263,28
264,264,26
265,265,24
266,266,22
267,267,19
268,268,17
269,269,15
270,270,13
271,271,10
272,272,9
273,273,6
