step,time,alive
0,0,1425
1,1,974
2,2,969
3,3,960
4,4,936
5,5,917
6,6,897
7,7,877
8,8,867
9,9,860
10,10,853
11,11,847
12,12,838
13,13,830
14,14,825
15,15,816
16,16,807
17,17,801
18,18,792
19,19,786
20,20,781
21,21,771
22,22,763
23,23,753
24,24,744
25,25,736
26,26,730
27,27,723
28,28,716
29,29,710
30,30,704
31,31,696
32,32,688
33,33,680
34,34,672
35,35,666
36,36,660
37,37,655
38,38,648
39,39,639
40,40,632
41,41,624
42,42,618
43,43,614
44,44,606
45,45,601
46,46,595
47,47,584
48,48,578
49,49,572
50,50,567
51,51,561
52,52,554
53,53,550
54,54,544
55,55,538
56,56,529
57,57,522
58,58,516
59,59,510
60,60,505
61,61,500
62,62,493
63,63,487
64,64,480
65,65,476
66,66,469
67,67,466
68,68,460
69,69,453
70,70,449
71,71,443
72,72,437
73,73,431
74,74,426
75,75,421
76,76,414
77,77,409
78,78,402
79,79,398
80,80,391
81,81,385
82,82,380
83,83,375
84,84,369
85,85,363
86,86,357
87,87,352
88,88,347
89,89,341
90,90,337
91,91,331
92,92,324
93,93,318
94,94,314
95,95,309
96,96,305
97,97,296
98,98,294
99,99,286
100,100,280
101,101,277
102,102,270
103,103,264
104,104,259
105,105,252
106,106,247
107,107,241
108,108,237
109,109,231
110,110,224
111,111,221
112,112,215
113,113,210
114,114,204
115,115,199
116,116,193
117,117,188
118,118,183
119,119,177
120,120,171
121,121,165
122,122,162
123,123,157
124,124,151
125,125,147
126,126,140
127,127,136
128,128,132
129,129,125
130,130,122
131,131,117
132,132,112
133,133,106
134,134,104
135,135,98
136,136,94
137,137,88
138,138,85
139,139,81
140,140,77
141,141,73
142,142,68
143,143,64
144,144,59
145,145,56
146,146,52
147,147,47
148,148,42
149,149,40
150,150,36
151,151,33
152,152,28
153,153,24
154,154,22
155,155,19
156,156,16
157,157,13
158,158,10
159,159,8
160,160,6
161,161,3
162,162,2
