step,time,alive
0,0,1132
1,1,1121
2,2,1112
3,3,1049
4,4,940
5,5,871
6,6,804
7,7,769
8,8,734
9,9,718
10,10,704
11,11,694
12,12,678
13,13,669
14,14,660
15,15,654
16,16,647
17,17,641
18,18,635
19,19,628
20,20,619
21,21,612
22,22,606
23,23,598
24,24,592
25,25,587
26,26,580
27,27,575
28,28,569
29,29,563
30,30,557
31,31,553
32,32,546
33,33,542
34,34,538
35,35,532
36,36,526
37,37,523
38,38,518
39,39,512
40,40,508
41,41,503
42,42,498
43,43,493
44,44,489
45,45,484
46,46,479
47,47,474
48,48,470
49,49,465
50,50,460
51,51,454
52,52,450
53,53,445
54,54,440
55,55,435
56,56,431
57,57,426
58,58,421
59,59,416
60,60,413
61,61,407
62,62,402
63,63,398
64,64,391
65,65,388
66,66,382
67,67,378
68,68,373
69,69,369
70,70,365
71,71,361
72,72,356
73,73,350
74,74,347
75,75,341
76,76,336
77,77,331
78,78,328
79,79,322
80,80,318
81,81,312
82,82,308
83,83,302
84,84,299
85,85,293
86,86,289
87,87,285
88,88,279
89,89,275
90,90,270
91,91,264
92,92,261
93,93,255
94,94,250
95,95,246
96,96,241
97,97,236
98,98,231
99,99,225
100,100,222
101,101,218
102,102,212
103,103,208
104,104,203
105,105,198
106,106,194
107,107,190
108,108,186
109,109,181
110,110,177
111,111,172
112,112,167
113,113,161
114,114,157
115,115,152
116,116,147
117,117,141
118,118,136
119,119,132
120,120,128
121,121,123
122,122,118
123,123,112
124,124,108
125,125,104
126,126,100
127,127,95
128,128,91
129,129,86
130,130,80
131,131,75
132,132,72
133,133,67
134,134,61
135,135,55
136,136,53
137,137,49
138,138,45
139,139,39
140,140,36
141,141,32
142,142,27
143,143,24
144,144,21
145,145,16
146,146,14
147,147,11
148,148,9
149,149,6
150,150,4
151,151,2
