step,time,alive
0,0,3004
1,1,2981
2,2,2909
3,3,2846
4,4,2805
5,5,2772
6,6,2732
7,7,2700
8,8,2673
9,9,2641
10,10,2618
11,11,2601
12,12,2579
13,13,2561
14,14,2544
15,15,2527
16,16,2508
17,17,2487
18,18,2467
19,19,2449
20,20,2428
21,21,2411
22,22,2390
23,23,2372
24,24,2348
25,25,2333
26,26,2315
27,27,2295
28,28,2281
29,29,2263
30,30,2247
31,31,2229
32,32,2212
33,33,2196
34,34,2181
35,35,2163
36,36,2145
37,37,2126
38,38,2106
39,39,2087
40,40,2071
41,41,2051
42,42,2034
43,43,2012
44,44,1991
45,45,1973
46,46,1957
47,47,1939
48,48,1918
49,49,1904
50,50,1886
51,51,1870
52,52,1852
53,53,1837
54,54,1821
55,55,1806
56,56,1787
57,57,1768
58,58,1749
59,59,1727
60,60,1709
61,61,1687
62,62,1668
63,63,1655
64,64,1641
65,65,1627
66,66,1604
67,67,1594
68,68,1579
69,69,1559
70,70,1547
71,71,1535
72,72,1520
73,73,1509
74,74,1493
75,75,1479
76,76,1464
77,77,1448
78,78,1439
79,79,1426
80,80,1415
81,81,1404
82,82,1387
83,83,1372
84,84,1359
85,85,1350
86,86,1340
87,87,1329
88,88,1316
89,89,1307
90,90,1295
91,91,1279
92,92,1266
93,93,1261
94,94,1247
95,95,1235
96,96,1221
97,97,1210
98,98,1198
99,99,1183
100,100,1170
101,101,1156
102,102,1144
103,103,1131
104,104,1117
105,105,1106
106,106,1092
107,107,1083
108,108,1072
109,109,1058
110,110,1048
111,111,1036
112,112,1023
113,113,1009
114,114,997
115,115,984
116,116,973
117,117,959
118,118,950
119,119,939
120,120,927
121,121,914
122,122,901
123,123,885
124,124,877
125,125,866
126,126,852
127,127,842
128,128,834
129,129,819
130,130,806
131,131,793
132,132,785
133,133,772
134,134,756
135,135,745
136,136,731
137,137,719
138,138,705
139,139,691
140,140,678
141,141,666
142,142,649
143,143,635
144,144,626
145,145,620
146,146,605
147,147,597
148,148,583
149,149,575
150,150,563
151,151,554
152,152,541
153,153,533
154,154,525
155,155,517
156,156,507
157,157,494
158,158,487
159,159,476
160,160,467
161,161,456
162,162,444
163,163,433
164,164,423
165,165,411
166,166,400
167,167,390
168,168,376
169,169,366
170,170,355
171,171,343
172,172,330
173,173,320
174,174,310
175,175,299
176,176,289
177,177,280
178,178,267
179,179,258
180,180,248
181,181,237
182,182,228
183,183,219
184,184,211
185,185,201
186,186,194
187,187,185
188,188,176
189,189,166
190,190,158
191,191,151
192,192,142
193,193,135
194,194,128
195,195,118
196,196,116
197,197,112
198,198,108
199,199,106
200,200,103
201,201,100
202,202,97
203,203,95
204,204,92
205,205,90
206,206,87
207,207,84
208,208,81
209,209,78
210,210,76
211,211,73
212,212,69
213,213,66
214,214,64
215,215,62
216,216,58
217,217,56
218,218,53
219,219,51
220,220,50
221,221,48
222,222,46
223,223,46
224,224,44
225,225,43
226,226,41
227,227,40
228,228,38
229,229,37
230,230,35
231,231,34
232,232,33
233,233,31
234,234,29
235,235,27
236,236,26
237,237,24
238,238,23
239,239,21
240,240,19
241,241,18
242,242,17
243,243,15
244,244,14
245,245,12
246,246,11
247,247,9
248,248,8
249,249,7
250,250,5
251,251,4
