step,time,alive
0,0,2312
1,1,2296
2,2,2244
3,3,2195
4,4,2172
5,5,2158
6,6,2140
7,7,2122
8,8,2106
9,9,2088
10,10,2071
11,11,2057
12,12,2044
13,13,2033
14,14,2017
15,15,2002
16,16,1984
17,17,1970
18,18,1951
19,19,1935
20,20,1923
21,21,1906
22,22,1887
23,23,1871
24,24,1853
25,25,1834
26,26,1822
27,27,1807
28,28,1795
29,29,1776
30,30,1764
31,31,1747
32,32,1735
33,33,1714
34,34,1703
35,35,1684
36,36,1670
37,37,1652
38,38,1636
39,39,1619
40,40,1598
41,41,1582
42,42,1565
43,43,1550
44,44,1530
45,45,1515
46,46,1501
47,47,1491
48,48,1475
49,49,1461
50,50,1451
51,51,1439
52,52,1428
53,53,1417
54,54,1403
55,55,1390
56,56,1377
57,57,1365
58,58,1353
59,59,1342
60,60,1330
61,61,1318
62,62,1300
63,63,1289
64,64,1277
65,65,1266
66,66,1254
67,67,1243
68,68,1232
69,69,1221
70,70,1210
71,71,1197
72,72,1184
73,73,1169
74,74,1159
75,75,1150
76,76,1139
77,77,1128
78,78,1118
79,79,1102
80,80,1090
81,81,1078
82,82,1068
83,83,1056
84,84,1043
85,85,1030
86,86,1018
87,87,1004
88,88,989
89,89,979
90,90,968
91,91,953
92,92,943
93,93,933
94,94,916
95,95,909
96,96,896
97,97,883
98,98,869
99,99,854
100,100,843
101,101,833
102,102,822
103,103,807
104,104,796
105,105,785
106,106,773
107,107,761
108,108,743
109,109,731
110,110,716
111,111,701
112,112,689
113,113,675
114,114,659
115,115,647
116,116,633
117,117,619
118,118,603
119,119,593
120,120,577
121,121,561
122,122,547
123,123,536
124,124,523
125,125,508
126,126,494
127,127,479
128,128,467
129,129,453
130,130,441
131,131,432
132,132,418
133,133,407
134,134,395
135,135,385
136,136,373
137,137,362
138,138,349
139,139,339
140,140,329
141,141,318
142,142,307
143,143,295
144,144,283
145,145,275
146,146,264
147,147,254
148,148,245
149,149,237
150,150,229
151,151,219
152,152,212
153,153,200
154,154,193
155,155,184
156,156,174
157,157,168
158,158,160
159,159,152
160,160,144
161,161,138
162,162,127
163,163,122
164,164,116
165,165,108
166,166,104
167,167,98
168,168,94
169,169,91
170,170,86
171,171,83
172,172,80
173,173,77
174,174,74
175,175,71
176,176,67
177,177,64
178,178,62
179,179,60
180,180,59
181,181,55
182,182,53
183,183,52
184,184,50
185,185,48
186,186,46
187,187,44
188,188,41
189,189,39
190,190,37
191,191,35
192,192,34
193,193,32
194,194,30
195,195,29
196,196,26
197,197,24
198,198,22
199,199,21
200,200,20
201,201,18
202,202,16
203,203,14
204,204,13
205,205,12
206,206,10
207,207,8
208,208,6
209,209,5
210,210,4
