step,time,alive
0,0,839
1,1,814
2,2,795
3,3,730
4,4,661
5,5,611
6,6,600
7,7,614
8,8,615
9,9,603
10,10,604
11,11,604
12,12,599
13,13,598
14,14,591
15,15,592
16,16,589
17,17,584
18,18,583
19,19,588
20,20,581
21,21,575
22,22,578
23,23,583
24,24,584
25,25,581
26,26,579
27,27,570
28,28,565
29,29,566
30,30,562
31,31,556
32,32,549
33,33,555
34,34,548
35,35,543
36,36,539
37,37,541
38,38,547
39,39,538
40,40,542
41,41,538
42,42,532
43,43,535
44,44,530
45,45,520
46,46,526
47,47,524
48,48,523
49,49,526
50,50,524
51,51,509
52,52,506
53,53,506
54,54,497
55,55,500
56,56,500
57,57,502
58,58,506
59,59,505
60,60,494
61,61,493
62,62,491
63,63,495
64,64,498
65,65,492
66,66,491
67,67,485
68,68,481
69,69,477
70,70,475
71,71,470
72,72,464
73,73,467
74,74,463
75,75,460
76,76,462
77,77,456
78,78,455
79,79,454
80,80,449
81,81,445
82,82,445
83,83,443
84,84,435
85,85,434
86,86,430
87,87,428
88,88,426
89,89,423
90,90,419
91,91,413
92,92,416
93,93,418
94,94,415
95,95,408
96,96,402
97,97,399
98,98,397
99,99,397
100,100,391
101,101,390
102,102,384
103,103,390
104,104,388
105,105,383
106,106,378
107,107,379
108,108,371
109,109,369
110,110,367
111,111,365
112,112,364
113,113,361
114,114,362
115,115,361
116,116,355
117,117,354
118,118,355
119,119,351
120,120,349
121,121,347
122,122,346
123,123,344
124,124,342
125,125,336
126,126,329
127,127,326
128,128,322
129,129,320
130,130,320
131,131,319
132,132,317
133,133,316
134,134,308
135,135,300
136,136,296
137,137,294
138,138,294
139,139,291
140,140,282
141,141,278
142,142,273
143,143,269
144,144,265
145,145,266
146,146,263
147,147,260
148,148,260
149,149,256
150,150,251
151,151,248
152,152,243
153,153,239
154,154,238
155,155,234
156,156,233
157,157,228
158,158,226
159,159,225
160,160,225
161,161,217
162,162,213
163,163,211
164,164,209
165,165,208
166,166,205
167,167,203
168,168,196
169,169,195
170,170,191
171,171,187
172,172,183
173,173,182
174,174,178
175,175,173
176,176,172
177,177,170
178,178,167
179,179,165
180,180,162
181,181,161
182,182,159
183,183,157
184,184,155
185,185,153
186,186,151
187,187,151
188,188,149
189,189,147
190,190,145
191,191,142
192,192,139
193,193,138
194,194,135
195,195,132
196,196,129
197,197,125
198,198,120
199,199,115
200,200,112
201,201,109
202,202,104
203,203,99
204,204,98
205,205,96
206,206,92
207,207,88
208,208,86
209,209,85
210,210,83
211,211,79
212,212,78
213,213,75
214,214,74
215,215,73
216,216,69
217,217,68
218,218,66
219,219,61
220,220,59
221,221,53
222,222,47
223,223,43
224,224,40
225,225,38
226,226,35
227,227,33
228,228,29
229,229,24
230,230,22
231,231,18
232,232,14
233,233,9
234,234,4
235,235,1
