step,time,alive
0,0,849
1,1,489
2,2,489
3,3,487
4,4,482
5,5,480
6,6,477
7,7,475
8,8,471
9,9,468
10,10,466
11,11,463
12,12,461
13,13,457
14,14,454
15,15,451
16,16,447
17,17,444
18,18,441
19,19,438
20,20,435
21,21,432
22,22,429
23,23,425
24,24,423
25,25,420
26,26,417
27,27,414
28,28,411
29,29,407
30,30,406
31,31,401
32,32,399
33,33,398
34,34,394
35,35,390
36,36,388
37,37,385
38,38,382
39,39,378
40,40,375
41,41,372
42,42,370
43,43,367
44,44,363
45,45,361
46,46,357
47,47,353
48,48,350
49,49,348
50,50,344
51,51,342
52,52,339
53,53,334
54,54,331
55,55,328
56,56,324
57,57,323
58,58,318
59,59,316
60,60,312
61,61,308
62,62,306
63,63,304
64,64,301
65,65,298
66,66,294
67,67,290
68,68,288
69,69,284
70,70,282
71,71,279
72,72,274
73,73,273
74,74,270
75,75,267
76,76,264
77,77,261
78,78,258
79,79,255
80,80,251
81,81,249
82,82,245
83,83,242
84,84,240
85,85,236
86,86,233
87,87,229
88,88,227
89,89,224
90,90,222
91,91,218
92,92,215
93,93,212
94,94,208
95,95,205
96,96,203
97,97,201
98,98,197
99,99,194
100,100,190
101,101,188
102,102,185
103,103,182
104,104,179
105,105,176
106,106,173
107,107,169
108,108,166
109,109,164
110,110,160
111,111,157
112,112,154
113,113,151
114,114,149
115,115,144
116,116,142
117,117,139
118,118,137
119,119,134
120,120,130
121,121,127
122,122,123
123,123,121
124,124,118
125,125,114
126,126,113
127,127,110
128,128,106
129,129,102
130,130,100
131,131,98
132,132,94
133,133,92
134,134,88
135,135,84
136,136,83
137,137,79
138,138,76
139,139,73
140,140,70
141,141,66
142,142,63
143,143,61
144,144,57
145,145,55
146,146,52
147,147,48
148,148,45
149,149,43
150,150,39
151,151,36
152,152,33
153,153,30
154,154,27
155,155,25
156,156,21
157,157,17
158,158,14
159,159,13
160,160,11
161,161,8
162,162,6
163,163,4
164,164,2
165,165,2
