step,time,alive
0,0,3864
1,1,3840
2,2,3765
3,3,3695
4,4,3653
5,5,3621
6,6,3583
7,7,3549
8,8,3517
9,9,3491
10,10,3469
11,11,3450
12,12,3431
13,13,3413
14,14,3396
15,15,3384
16,16,3367
17,17,3347
18,18,3330
19,19,3310
20,20,3299
21,21,3282
22,22,3260
23,23,3250
24,24,3230
25,25,3213
26,26,3198
27,27,3186
28,28,3169
29,29,3151
30,30,3138
31,31,3126
32,32,3103
33,33,3085
34,34,3067
35,35,3042
36,36,3019
37,37,3000
38,38,2975
39,39,2953
40,40,2935
41,41,2915
42,42,2894
43,43,2871
44,44,2852
45,45,2833
46,46,2815
47,47,2800
48,48,2783
49,49,2765
50,50,2748
51,51,2731
52,52,2712
53,53,2693
54,54,2675
55,55,2651
56,56,2633
57,57,2615
58,58,2595
59,59,2579
60,60,2556
61,61,2532
62,62,2511
63,63,2495
64,64,2468
65,65,2444
66,66,2422
67,67,2403
68,68,2381
69,69,2364
70,70,2343
71,71,2328
72,72,2308
73,73,2289
74,74,2268
75,75,2252
76,76,2232
77,77,2217
78,78,2201
79,79,2181
80,80,2163
81,81,2152
82,82,2135
83,83,2119
84,84,2104
85,85,2087
86,86,2073
87,87,2061
88,88,2042
89,89,2028
90,90,2015
91,91,2000
92,92,1983
93,93,1971
94,94,1955
95,95,1937
96,96,1925
97,97,1910
98,98,1892
99,99,1878
100,100,1860
101,101,1844
102,102,1833
103,103,1815
104,104,1800
105,105,1787
106,106,1777
107,107,1760
108,108,1750
109,109,1739
110,110,1725
111,111,1712
112,112,1700
113,113,1683
114,114,1670
115,115,1655
116,116,1642
117,117,1625
118,118,1614
119,119,1603
120,120,1588
121,121,1572
122,122,1561
123,123,1546
124,124,1532
125,125,1514
126,126,1501
127,127,1489
128,128,1472
129,129,1455
130,130,1440
131,131,1425
132,132,1414
133,133,1399
134,134,1381
135,135,1369
136,136,1355
137,137,1338
138,138,1325
139,139,1310
140,140,1298
141,141,1287
142,142,1274
143,143,1262
144,144,1248
145,145,1234
146,146,1220
147,147,1208
148,148,1194
149,149,1179
150,150,1167
151,151,1154
152,152,1138
153,153,1124
154,154,1107
155,155,1097
156,156,1083
157,157,1068
158,158,1056
159,159,1044
160,160,1029
161,161,1015
162,162,1003
163,163,990
164,164,981
165,165,964
166,166,954
167,167,940
168,168,930
169,169,918
170,170,905
171,171,892
172,172,881
173,173,868
174,174,858
175,175,846
176,176,836
177,177,828
178,178,815
179,179,805
180,180,796
181,181,783
182,182,772
183,183,762
184,184,749
185,185,733
186,186,723
187,187,711
188,188,700
189,189,690
190,190,677
191,191,667
192,192,656
193,193,646
194,194,638
195,195,622
196,196,613
197,197,605
198,198,596
199,199,586
200,200,576
201,201,566
202,202,557
203,203,547
204,204,538
205,205,529
206,206,521
207,207,513
208,208,503
209,209,494
210,210,485
211,211,474
212,212,467
213,213,456
214,214,446
215,215,433
216,216,424
217,217,413
218,218,404
219,219,393
220,220,383
221,221,371
222,222,363
223,223,352
224,224,338
225,225,333
226,226,322
227,227,316
228,228,304
229,229,295
230,230,283
231,231,277
232,232,267
233,233,256
234,234,248
235,235,238
236,236,226
237,237,221
238,238,209
239,239,199
240,240,189
241,241,182
242,242,172
243,243,165
244,244,156
245,245,151
246,246,144
247,247,135
248,248,131
249,249,124
250,250,116
251,251,110
252,252,104
253,253,100
254,254,93
255,255,85
256,256,81
257,257,72
258,258,69
259,259,63
260,260,57
261,261,52
262,262,47
263,263,42
264,264,35
265,265,31
266,266,25
267,267,20
268,268,18
269,269,17
270,270,15
271,271,12
272,272,9
273,273,6
274,274,4
