step,time,alive
0,0,23581
1,1,23434
2,2,23171
3,3,22900
4,4,22643
5,5,22419
6,6,22282
7,7,22147
8,8,22010
9,9,21886
10,10,21766
11,11,21649
12,12,21535
13,13,21435
14,14,21320
15,15,21214
16,16,21129
17,17,21032
18,18,20944
19,19,20848
20,20,20763
21,21,20672
22,22,20585
23,23,20505
24,24,20423
25,25,20327
26,26,20254
27,27,20164
28,28,20096
29,29,20007
30,30,19928
31,31,19858
32,32,19772
33,33,19687
34,34,19616
35,35,19543
36,36,19464
37,37,19388
38,38,19316
39,39,19233
40,40,19154
41,41,19087
42,42,19015
43,43,18941
44,44,18868
45,45,18791
46,46,18717
47,47,18640
48,48,18572
49,49,18501
50,50,18422
51,51,18355
52,52,18277
53,53,18203
54,54,18134
55,55,18058
56,56,17989
57,57,17913
58,58,17841
59,59,17772
60,60,17698
61,61,17627
62,62,17559
63,63,17489
64,64,17413
65,65,17338
66,66,17275
67,67,17207
68,68,17133
69,69,17069
70,70,16994
71,71,16925
72,72,16854
73,73,16788
74,74,16726
75,75,16647
76,76,16583
77,77,16510
78,78,16444
79,79,16376
80,80,16304
81,81,16242
82,82,16175
83,83,16112
84,84,16038
85,85,15972
86,86,15902
87,87,15841
88,88,15782
89,89,15717
90,90,15653
91,91,15594
92,92,15523
93,93,15463
94,94,15408
95,95,15339
96,96,15285
97,97,15222
98,98,15169
99,99,15103
100,100,15047
101,101,14989
102,102,14934
103,103,14873
104,104,14819
105,105,14762
106,106,14705
107,107,14645
108,108,14596
109,109,14529
110,110,14470
111,111,14418
112,112,14363
113,113,14307
114,114,14253
115,115,14199
116,116,14142
117,117,14091
118,118,14032
119,119,13975
120,120,13920
121,121,13866
122,122,13814
123,123,13757
124,124,13703
125,125,13655
126,126,13600
127,127,13551
128,128,13498
129,129,13445
130,130,13394
131,131,13344
132,132,13291
133,133,13241
134,134,13191
135,135,13138
136,136,13088
137,137,13040
138,138,12990
139,139,12935
140,140,12878
141,141,12835
142,142,12788
143,143,12728
144,144,12682
145,145,12632
146,146,12583
147,147,12526
148,148,12476
149,149,12426
150,150,12377
151,151,12324
152,152,12270
153,153,12222
154,154,12170
155,155,12122
156,156,12073
157,157,12023
158,158,11977
159,159,11929
160,160,11881
161,161,11834
162,162,11782
163,163,11730
164,164,11688
165,165,11643
166,166,11594
167,167,11546
168,168,11504
169,169,11452
170,170,11411
171,171,11363
172,172,11317
173,173,11270
174,174,11221
175,175,11177
176,176,11133
177,177,11089
178,178,11039
179,179,10997
180,180,10949
181,181,10901
182,182,10858
183,183,10812
184,184,10770
185,185,10723
186,186,10681
187,187,10636
188,188,10596
189,189,10555
190,190,10513
191,191,10475
192,192,10432
193,193,10389
194,194,10348
195,195,10312
196,196,10269
197,197,10226
198,198,10184
199,199,10143
200,200,10106
201,201,10063
202,202,10028
203,203,9985
204,204,9943
205,205,9907
206,206,9866
207,207,9821
208,208,9784
209,209,9745
210,210,9706
211,211,9665
212,212,9622
213,213,9584
214,214,9542
215,215,9506
216,216,9464
217,217,9429
218,218,9390
219,219,9354
220,220,9316
221,221,9273
222,222,9244
223,223,9203
224,224,9165
225,225,9125
226,226,9094
227,227,9054
228,228,9020
229,229,8985
230,230,8949
231,231,8913
232,232,8876
233,233,8845
234,234,8807
235,235,8775
236,236,8739
237,237,8705
238,238,8669
239,239,8636
240,240,8599
241,241,8563
242,242,8532
243,243,8497
244,244,8460
245,245,8423
246,246,8392
247,247,8361
248,248,8326
249,249,8290
250,250,8257
251,251,8231
252,252,8195
253,253,8164
254,254,8137
255,255,8103
256,256,8071
257,257,8037
258,258,8009
259,259,7974
260,260,7944
261,261,7915
262,262,7881
263,263,7851
264,264,7820
265,265,7789
266,266,7757
267,267,7724
268,268,7693
269,269,7664
270,270,7635
271,271,7608
272,272,7579
273,273,7549
274,274,7520
275,275,7487
276,276,7464
277,277,7433
278,278,7407
279,279,7379
280,280,7348
281,281,7318
282,282,7289
283,283,7262
284,284,7231
285,285,7200
286,286,7173
287,287,7142
288,288,7117
289,289,7088
290,290,7058
291,291,7027
292,292,6996
293,293,6970
294,294,6942
295,295,6912
296,296,6884
297,297,6855
298,298,6827
299,299,6795
300,300,6770
301,301,6740
302,302,6707
303,303,6683
304,304,6655
305,305,6624
306,306,6599
307,307,6572
308,308,6543
309,309,6514
310,310,6489
311,311,6458
312,312,6430
313,313,6403
314,314,6375
315,315,6345
316,316,6317
317,317,6290
318,318,6264
319,319,6235
320,320,6207
321,321,6179
322,322,6153
323,323,6126
324,324,6097
325,325,6069
326,326,6039
327,327,6013
328,328,5987
329,329,5956
330,330,5929
331,331,5903
332,332,5879
333,333,5854
334,334,5826
335,335,5801
336,336,5773
337,337,5750
338,338,5727
339,339,5706
340,340,5681
341,341,5659
342,342,5640
343,343,5612
344,344,5590
345,345,5565
346,346,5541
347,347,5524
348,348,5503
349,349,5480
350,350,5462
351,351,5444
352,352,5425
353,353,5403
354,354,5383
355,355,5365
356,356,5345
357,357,5325
358,358,5307
359,359,5289
360,360,5264
361,361,5245
362,362,5227
363,363,5209
364,364,5188
365,365,5169
366,366,5152
367,367,5131
368,368,5111
369,369,5095
370,370,5074
371,371,5053
372,372,5037
373,373,5018
374,374,4998
375,375,4977
376,376,4956
377,377,4941
378,378,4920
379,379,4901
380,380,4882
381,381,4865
382,382,4846
383,383,4824
384,384,4807
385,385,4789
386,386,4769
387,387,4749
388,388,4732
389,389,4712
390,390,4694
391,391,4677
392,392,4657
393,393,4639
394,394,4620
395,395,4600
396,396,4583
397,397,4565
398,398,4548
399,399,4530
400,400,4509
401,401,4492
402,402,4471
403,403,4453
404,404,4435
405,405,4419
406,406,4398
407,407,4380
408,408,4362
409,409,4344
410,410,4323
411,411,4313
412,412,4291
413,413,4272
414,414,4252
415,415,4234
416,416,4217
417,417,4200
418,418,4183
419,419,4161
420,420,4143
421,421,4127
422,422,4107
423,423,4089
424,424,4072
425,425,4052
426,426,4034
427,427,4016
428,428,4001
429,429,3980
430,430,3961
431,431,3944
432,432,3925
433,433,3906
434,434,3891
435,435,3871
436,436,3853
437,437,3836
438,438,3819
439,439,3798
440,440,3784
441,441,3765
442,442,3746
443,443,3728
444,444,3711
445,445,3694
446,446,3676
447,447,3655
448,448,3641
449,449,3619
450,450,3604
451,451,3587
452,452,3568
453,453,3550
454,454,3530
455,455,3516
456,456,3496
457,457,3478
458,458,3462
459,459,3444
460,460,3427
461,461,3409
462,462,3389
463,463,3372
464,464,3354
465,465,3336
466,466,3317
467,467,3301
468,468,3284
469,469,3265
470,470,3249
471,471,3230
472,472,3211
473,473,3195
474,474,3178
475,475,3160
476,476,3143
477,477,3125
478,478,3110
479,479,3091
480,480,3074
481,481,3059
482,482,3044
483,483,3027
484,484,3012
485,485,2993
486,486,2979
487,487,2960
488,488,2946
489,489,2929
490,490,2916
491,491,2899
492,492,2882
493,493,2866
494,494,2850
495,495,2835
496,496,2817
497,497,2803
498,498,2789
499,499,2774
500,500,2760
501,501,2745
502,502,2727
503,503,2715
504,504,2699
505,505,2685
506,506,2671
507,507,2657
508,508,2643
509,509,2629
510,510,2616
511,511,2597
512,512,2585
513,513,2570
514,514,2555
515,515,2543
516,516,2529
517,517,2515
518,518,2496
519,519,2481
520,520,2473
521,521,2458
522,522,2440
523,523,2429
524,524,2416
525,525,2402
526,526,2388
527,527,2375
528,528,2359
529,529,2346
530,530,2333
531,531,2319
532,532,2309
533,533,2296
534,534,2283
535,535,2272
536,536,2260
537,537,2250
538,538,2238
539,539,2229
540,540,2220
541,541,2214
542,542,2205
543,543,2196
544,544,2186
545,545,2178
546,546,2170
547,547,2160
548,548,2152
549,549,2146
550,550,2137
551,551,2128
552,552,2121
553,553,2114
554,554,2104
555,555,2097
556,556,2090
557,557,2085
558,558,2079
559,559,2072
560,560,2066
561,561,2059
562,562,2053
563,563,2047
564,564,2043
565,565,2033
566,566,2026
567,567,2022
568,568,2017
569,569,2011
570,570,2005
571,571,1997
572,572,1990
573,573,1986
574,574,1980
