step,time,alive
0,0,5480
1,1,5451
2,2,5346
3,3,5237
4,4,5155
5,5,5096
6,6,5033
7,7,4982
8,8,4929
9,9,4878
10,10,4833
11,11,4795
12,12,4756
13,13,4724
14,14,4686
15,15,4652
16,16,4619
17,17,4584
18,18,4546
19,19,4513
20,20,4477
21,21,4444
22,22,4407
23,23,4366
24,24,4333
25,25,4296
26,26,4266
27,27,4232
28,28,4200
29,29,4165
30,30,4134
31,31,4103
32,32,4073
33,33,4036
34,34,4000
35,35,3959
36,36,3924
37,37,3896
38,38,3858
39,39,3828
40,40,3794
41,41,3761
42,42,3730
43,43,3698
44,44,3663
45,45,3631
46,46,3604
47,47,3572
48,48,3537
49,49,3499
50,50,3463
51,51,3433
52,52,3403
53,53,3371
54,54,3340
55,55,3300
56,56,3270
57,57,3234
58,58,3202
59,59,3167
60,60,3138
61,61,3104
62,62,3075
63,63,3047
64,64,3017
65,65,2986
66,66,2956
67,67,2929
68,68,2896
69,69,2872
70,70,2840
71,71,2807
72,72,2781
73,73,2754
74,74,2727
75,75,2701
76,76,2677
77,77,2647
78,78,2623
79,79,2600
80,80,2575
81,81,2549
82,82,2530
83,83,2506
84,84,2487
85,85,2465
86,86,2440
87,87,2424
88,88,2407
89,89,2380
90,90,2356
91,91,2333
92,92,2309
93,93,2289
94,94,2266
95,95,2240
96,96,2214
97,97,2190
98,98,2170
99,99,2148
100,100,2127
101,101,2104
102,102,2084
103,103,2064
104,104,2041
105,105,2018
106,106,1999
107,107,1976
108,108,1961
109,109,1936
110,110,1916
111,111,1892
112,112,1874
113,113,1848
114,114,1831
115,115,1814
116,116,1799
117,117,1778
118,118,1756
119,119,1734
120,120,1715
121,121,1698
122,122,1680
123,123,1660
124,124,1642
125,125,1622
126,126,1605
127,127,1584
128,128,1566
129,129,1549
130,130,1527
131,131,1503
132,132,1484
133,133,1466
134,134,1444
135,135,1426
136,136,1406
137,137,1386
138,138,1367
139,139,1347
140,140,1323
141,141,1305
142,142,1287
143,143,1268
144,144,1251
145,145,1227
146,146,1211
147,147,1195
148,148,1175
149,149,1154
150,150,1131
151,151,1112
152,152,1097
153,153,1076
154,154,1052
155,155,1032
156,156,1004
157,157,980
158,158,965
159,159,948
160,160,932
161,161,913
162,162,891
163,163,875
164,164,853
165,165,836
166,166,812
167,167,793
168,168,775
169,169,760
170,170,738
171,171,720
172,172,702
173,173,686
174,174,666
175,175,651
176,176,636
177,177,616
178,178,598
179,179,580
180,180,563
181,181,545
182,182,529
183,183,513
184,184,493
185,185,475
186,186,457
187,187,442
188,188,426
189,189,411
190,190,395
191,191,382
192,192,368
193,193,355
194,194,341
195,195,328
196,196,320
197,197,308
198,198,296
199,199,284
200,200,274
201,201,263
202,202,253
203,203,240
204,204,228
205,205,213
206,206,204
207,207,195
208,208,187
209,209,179
210,210,172
211,211,164
212,212,156
213,213,151
214,214,145
215,215,137
216,216,131
217,217,125
218,218,120
219,219,114
220,220,108
221,221,102
222,222,96
223,223,88
224,224,84
225,225,78
226,226,76
227,227,71
228,228,66
229,229,62
230,230,57
231,231,54
232,232,50
233,233,45
234,234,42
235,235,38
236,236,36
237,237,33
238,238,30
239,239,28
240,240,26
241,241,24
242,242,22
243,243,19
244,244,16
245,245,16
246,246,13
247,247,12
248,248,11
249,249,9
250,250,7
