step,time,alive
0,0,569
1,1,565
2,2,560
3,3,505
4,4,465
5,5,445
6,6,441
7,7,437
8,8,435
9,9,431
10,10,428
11,11,425
12,12,422
13,13,418
14,14,417
15,15,414
16,16,409
17,17,406
18,18,403
19,19,400
20,20,397
21,21,394
22,22,391
23,23,388
24,24,384
25,25,382
26,26,379
27,27,376
28,28,373
29,29,369
30,30,367
31,31,363
32,32,361
33,33,357
34,34,354
35,35,349
36,36,348
37,37,344
38,38,342
39,39,338
40,40,336
41,41,332
42,42,329
43,43,326
44,44,322
45,45,320
46,46,317
47,47,314
48,48,310
49,49,308
50,50,304
51,51,301
52,52,298
53,53,295
54,54,292
55,55,289
56,56,286
57,57,283
58,58,280
59,59,277
60,60,274
61,61,271
62,62,268
63,63,265
64,64,262
65,65,258
66,66,255
67,67,252
68,68,250
69,69,246
70,70,243
71,71,239
72,72,237
73,73,233
74,74,230
75,75,227
76,76,223
77,77,223
78,78,218
79,79,214
80,80,212
81,81,209
82,82,206
83,83,204
84,84,200
85,85,197
86,86,195
87,87,191
88,88,188
89,89,185
90,90,182
91,91,179
92,92,175
93,93,172
94,94,170
95,95,165
96,96,162
97,97,159
98,98,156
99,99,154
100,100,150
101,101,148
102,102,145
103,103,141
104,104,137
105,105,135
106,106,132
107,107,129
108,108,127
109,109,124
110,110,121
111,111,117
112,112,113
113,113,111
114,114,108
115,115,104
116,116,101
117,117,99
118,118,95
119,119,93
120,120,90
121,121,86
122,122,84
123,123,80
124,124,77
125,125,75
126,126,71
127,127,67
128,128,65
129,129,62
130,130,59
131,131,56
132,132,53
133,133,49
134,134,47
135,135,43
136,136,40
137,137,36
138,138,33
139,139,31
140,140,27
141,141,23
142,142,22
143,143,18
144,144,15
145,145,14
146,146,10
147,147,7
148,148,6
149,149,4
150,150,2
