step,time,alive
0,0,42942
1,1,42771
2,2,42280
3,3,41620
4,4,41165
5,5,40981
6,6,40864
7,7,40735
8,8,40622
9,9,40487
10,10,40344
11,11,40221
12,12,40107
13,13,39996
14,14,39891
15,15,39780
16,16,39676
17,17,39574
18,18,39475
19,19,39384
20,20,39282
21,21,39189
22,22,39104
23,23,38993
24,24,38911
25,25,38802
26,26,38713
27,27,38618
28,28,38525
29,29,38433
30,30,38347
31,31,38245
32,32,38162
33,33,38070
34,34,37994
35,35,37899
36,36,37813
37,37,37726
38,38,37643
39,39,37561
40,40,37479
41,41,37401
42,42,37312
43,43,37229
44,44,37150
45,45,37072
46,46,36990
47,47,36908
48,48,36821
49,49,36747
50,50,36667
51,51,36582
52,52,36497
53,53,36423
54,54,36334
55,55,36252
56,56,36169
57,57,36092
58,58,36013
59,59,35931
60,60,35855
61,61,35782
62,62,35694
63,63,35615
64,64,35516
65,65,35401
66,66,35279
67,67,35151
68,68,35023
69,69,34912
70,70,34803
71,71,34705
72,72,34613
73,73,34523
74,74,34432
75,75,34343
76,76,34265
77,77,34182
78,78,34097
79,79,34023
80,80,33941
81,81,33866
82,82,33795
83,83,33725
84,84,33640
85,85,33569
86,86,33498
87,87,33427
88,88,33360
89,89,33293
90,90,33227
91,91,33164
92,92,33098
93,93,33038
94,94,32979
95,95,32919
96,96,32862
97,97,32797
98,98,32732
99,99,32671
100,100,32613
101,101,32552
102,102,32499
103,103,32431
104,104,32379
105,105,32315
106,106,32259
107,107,32202
108,108,32135
109,109,32085
110,110,32027
111,111,31972
112,112,31912
113,113,31859
114,114,31799
115,115,31746
116,116,31686
117,117,31632
118,118,31574
119,119,31518
120,120,31457
121,121,31398
122,122,31339
123,123,31288
124,124,31224
125,125,31163
126,126,31093
127,127,31028
128,128,30966
129,129,30907
130,130,30850
131,131,30792
132,132,30733
133,133,30684
134,134,30625
135,135,30570
136,136,30513
137,137,30467
138,138,30410
139,139,30360
140,140,30299
141,141,30248
142,142,30196
143,143,30142
144,144,30091
145,145,30035
146,146,29978
147,147,29926
148,148,29877
149,149,29829
150,150,29772
151,151,29713
152,152,29663
153,153,29608
154,154,29563
155,155,29508
156,156,29460
157,157,29409
158,158,29358
159,159,29307
160,160,29254
161,161,29205
162,162,29156
163,163,29107
164,164,29045
165,165,28996
166,166,28947
167,167,28899
168,168,28851
169,169,28803
170,170,28749
171,171,28703
172,172,28653
173,173,28604
174,174,28559
175,175,28507
176,176,28456
177,177,28410
178,178,28356
179,179,28305
180,180,28253
181,181,28210
182,182,28154
183,183,28106
184,184,28046
185,185,27988
186,186,27920
187,187,27864
188,188,27803
189,189,27742
190,190,27679
191,191,27626
192,192,27562
193,193,27503
194,194,27440
195,195,27385
196,196,27330
197,197,27270
198,198,27221
199,199,27162
200,200,27104
201,201,27054
202,202,26995
203,203,26944
204,204,26886
205,205,26834
206,206,26783
207,207,26733
208,208,26680
209,209,26619
210,210,26561
211,211,26502
212,212,26446
213,213,26398
214,214,26338
215,215,26285
216,216,26243
217,217,26188
218,218,26140
219,219,26094
220,220,26048
221,221,25996
222,222,25947
223,223,25898
224,224,25843
225,225,25793
226,226,25749
227,227,25696
228,228,25643
229,229,25591
230,230,25537
231,231,25484
232,232,25440
233,233,25385
234,234,25332
235,235,25289
236,236,25234
237,237,25186
238,238,25135
239,239,25083
240,240,25032
241,241,24980
242,242,24934
243,243,24880
244,244,24816
245,245,24738
246,246,24677
247,247,24621
248,248,24556
249,249,24501
250,250,24451
251,251,24399
252,252,24349
253,253,24301
254,254,24249
255,255,24209
256,256,24162
257,257,24121
258,258,24067
259,259,24025
260,260,23974
261,261,23928
262,262,23880
263,263,23834
264,264,23793
265,265,23741
266,266,23705
267,267,23654
268,268,23607
269,269,23564
270,270,23514
271,271,23470
272,272,23425
273,273,23382
274,274,23334
275,275,23283
276,276,23232
277,277,23193
278,278,23145
279,279,23100
280,280,23053
281,281,23003
282,282,22956
283,283,22911
284,284,22862
285,285,22814
286,286,22770
287,287,22722
288,288,22671
289,289,22633
290,290,22580
291,291,22539
292,292,22493
