step,time,alive
0,0,23125
1,1,22951
2,2,22649
3,3,22344
4,4,22067
5,5,21838
6,6,21685
7,7,21549
8,8,21399
9,9,21264
10,10,21132
11,11,21005
12,12,20892
13,13,20773
14,14,20653
15,15,20538
16,16,20434
17,17,20330
18,18,20233
19,19,20130
20,20,20039
21,21,19929
22,22,19838
23,23,19748
24,24,19653
25,25,19560
26,26,19460
27,27,19373
28,28,19285
29,29,19193
30,30,19100
31,31,19021
32,32,18931
33,33,18842
34,34,18756
35,35,18676
36,36,18587
37,37,18511
38,38,18422
39,39,18347
40,40,18260
41,41,18180
42,42,18108
43,43,18029
44,44,17951
45,45,17870
46,46,17791
47,47,17715
48,48,17642
49,49,17569
50,50,17495
51,51,17420
52,52,17346
53,53,17274
54,54,17206
55,55,17138
56,56,17064
57,57,16994
58,58,16925
59,59,16861
60,60,16792
61,61,16720
62,62,16660
63,63,16596
64,64,16522
65,65,16457
66,66,16390
67,67,16328
68,68,16253
69,69,16196
70,70,16128
71,71,16063
72,72,15996
73,73,15931
74,74,15864
75,75,15802
76,76,15738
77,77,15669
78,78,15608
79,79,15537
80,80,15472
81,81,15414
82,82,15353
83,83,15297
84,84,15231
85,85,15159
86,86,15103
87,87,15040
88,88,14981
89,89,14926
90,90,14866
91,91,14809
92,92,14750
93,93,14692
94,94,14638
95,95,14587
96,96,14527
97,97,14477
98,98,14424
99,99,14370
100,100,14316
101,101,14263
102,102,14210
103,103,14163
104,104,14116
105,105,14060
106,106,14010
107,107,13962
108,108,13912
109,109,13857
110,110,13813
111,111,13763
112,112,13706
113,113,13659
114,114,13613
115,115,13561
116,116,13513
117,117,13461
118,118,13409
119,119,13362
120,120,13312
121,121,13266
122,122,13209
123,123,13170
124,124,13117
125,125,13064
126,126,13017
127,127,12972
128,128,12922
129,129,12873
130,130,12822
131,131,12777
132,132,12726
133,133,12681
134,134,12639
135,135,12595
136,136,12545
137,137,12496
138,138,12444
139,139,12407
140,140,12354
141,141,12316
142,142,12268
143,143,12217
144,144,12174
145,145,12125
146,146,12082
147,147,12038
